month_end,permno,ticker,prc,ret,shrout,vol,peg_trailing,opmbd,npm,fcf_ocf,mktcap,dollar_volume,12-1_ret
2010-12-31,15720,EIX,38.6,0.0536,325811.0,476276.0,1.050094082014884,0.2942458235816318,0.1049148575579049,-0.1197393429269617,12576304.6,18384253.6,0.09245634686675319
2010-12-31,16432,GT,11.85,0.23954,242913.0,986691.0,-0.2594218436408476,0.07946364785404188,0.003736879705445953,0.0935856992639327,2878519.05,11692288.35,-0.3219859057614153
2010-12-31,16600,HSY,47.15,0.007479,166758.0,225805.0,1.1201431383742115,0.2137736224018575,0.08954727482764832,0.8284115347018574,7862639.7,10646705.75,0.34544024152828867
2010-12-31,16678,KR,22.36,-0.050531,635950.0,2348975.0,0.0380372608673483,0.04597373637264619,0.0135406342913776,0.3657903278156442,14219842.0,52523081.0,0.16822667657758061
2010-12-31,17005,CVS,34.77,0.121613,1358800.0,1757515.0,1.3111475460400235,0.07957439921823378,0.0356278817578607,0.547770568172365,47245476.00000001,61108796.550000004,-0.027101741881601416
2010-12-31,17144,GIS,35.59,0.007359,635812.0,937128.0,1.3230900092051603,0.2187821302846871,0.1077194392052457,0.6850794260210202,22628549.080000002,33352385.520000003,0.02754452746573821
2010-12-31,17279,LO,82.06,0.031164,149610.0,217935.0,0.25533627705094,0.4348045397225725,0.2552332912988651,0.9646017699115044,12276996.6,17883746.1,0.049256509071790244
2010-12-31,17478,MHP,36.41,0.055668,307000.0,468361.0,45.576291982946856,0.2589389265803534,0.1391921169606292,0.9495380746659737,11177869.999999998,17053024.009999998,0.061139865186500275
2010-12-31,17750,KMB,63.04,0.029246,407793.0,531613.0,5.221682168341343,0.1897929069353279,0.09377703149646364,0.6796567751161959,25707270.72,33512883.52,0.0023841552188033077
2010-12-31,17830,UTX,78.72,0.045835,923407.0,739191.0,3.5501432420117687,0.1662403136962002,0.07930165250676874,0.8590709903593339,72690599.03999999,58189115.519999996,0.11141785032257112
2010-12-31,18163,PG,64.33,0.053381,2799193.0,1966120.0,3.7955280329852457,0.2410003406811099,0.1387960077221052,0.7828047820173241,180072085.69,126480499.6,0.038183022456245386
2010-12-31,18411,SO,38.23,0.013521,830706.0,664169.0,3.5004544537815137,0.3110800744066702,0.1242029009528811,0.01016159358275977,31757890.38,25391180.869999997,0.19175989350900524
2010-12-31,18729,CL,80.37,0.049902,482684.0,485791.0,0.8717268344913844,0.2689091721452735,0.1410608284930108,0.8263910969793322,38793313.080000006,39043022.67,-0.04428940766629541
2010-12-31,19166,FMC,79.89,0.028206,72536.0,103959.0,0.1960938501111534,0.2200204762376565,0.1043297334786486,0.5636840571262023,5794901.04,8305284.51,0.4041118309872469
2010-12-31,19350,DE,83.05,0.116466,422711.0,718893.0,0.7916700939326063,0.1698108776654038,0.0729952719416351,0.4247655770747524,35106148.55,59704063.65,0.4010080614376239
2010-12-31,19393,BMY,26.48,0.049128,1711685.0,1864816.0,0.2938137741165646,0.3360300937854272,0.177110172111718,0.8832547169811321,45325418.8,49380327.68,0.03665758855145329
2010-12-31,19502,WAG,38.96,0.117934,925764.0,1632149.0,11.172542164673777,0.06919311776920795,0.03101453574606941,0.7291666666666666,36067765.44,63588525.04,-0.03206842353126749
2010-12-31,19561,BA,65.26,0.023365,733580.0,1039470.0,19.911284339257072,0.109950831899898,0.05218211986056353,0.8125990491283677,47873430.800000004,67835812.2,0.20980153269308022
2010-12-31,20415,LUK,29.18,0.133667,243317.0,154496.0,0.250473894959245,0.3273130335571487,0.1380511911482198,-4.362498898581373,7099990.06,4508193.28,0.09121674249811496
2010-12-31,20482,ABT,47.91,0.030101,1545816.0,1734712.0,0.3303314829352427,0.2995240518991439,0.1389877313248404,0.8825521423146822,74060044.55999999,83110051.91999999,-0.10914837203510741
2010-12-31,21178,LMT,69.91,0.027484,360128.0,540804.0,10.081471367910437,0.1101013011770443,0.05827588499988916,0.7250179726815241,25176548.48,37807607.64,-0.06400359936753697
2010-12-31,21186,MWV,26.16,0.05314,168255.0,221076.0,0.1658535561316853,0.1737522489504898,0.07516492303591657,0.7185263715875961,4401550.8,5783348.16,-0.09776413183967025
2010-12-31,21207,NEM,61.43,0.046745,486198.0,1177893.0,0.01642180689106183,0.5454258675078865,0.2129337539432177,0.5701807228915663,29867143.14,72357966.99,0.2509388989999728
2010-12-31,21371,CAH,38.31,0.082209,348960.0,592600.0,0.5796368523043222,0.01720972783100176,0.009608841111821973,0.855637242301167,13368657.600000001,22702506.0,0.121973689319534
2010-12-31,21776,EXC,41.64,0.057658,661413.0,994419.0,0.8734613746616507,0.3848133143545385,0.1433811452972736,0.389815312892236,27541237.32,41407607.160000004,-0.15171815045757187
2010-12-31,21792,CNP,15.72,0.005758,423184.0,620589.0,5.104145360528592,0.2322501669263299,0.04707322501669263,-0.01225666906993511,6652452.48,9755659.08,0.13716136894939113
2010-12-31,22103,EMR,57.17,0.038133,754285.0,682657.0,14.840049794799047,0.1972051903607586,0.09401587527924331,0.8408262454434994,43122473.45,39027500.69,0.3289518286987183
2010-12-31,22111,JNJ,61.85,0.004874,2746254.0,2122018.0,1.1056851490839752,0.3121739687009953,0.2175888885332992,0.8728709099058718,169855809.9,131246813.3,-0.010239435510750461
2010-12-31,22293,GLW,19.32,0.093998,1562879.0,2429144.0,0.1301151372754987,0.3484919518674793,0.5085169557743398,0.7375753012048193,30194822.28,46931062.08,-0.07467856559333375
2010-12-31,22509,PPG,84.07,0.078374,163019.0,227868.0,0.3387634786351642,0.1320668693009119,0.05364741641337386,0.809041309431021,13705007.329999998,19156862.759999998,0.37570324866737903
2010-12-31,22592,MMM,86.3,0.027626,714859.0,771505.0,7.973506288204707,0.2720613614573346,0.1569319271332694,0.8170917811205581,61692331.699999996,66580881.5,0.042625414610631074
2010-12-31,22752,MRK,36.04,0.056571,3080881.0,2811105.0,0.9682659815208462,0.3347458783089473,0.1793356188674784,0.8346841077540051,111034951.24,101312224.2,-0.026753283505967174
2010-12-31,22779,MOT,9.07,0.184073,2349381.0,7309247.0,10.169582505470732,0.0916030534351145,0.01262477980035232,0.8785942492012779,21308885.67,66294870.29,-0.012885762962568492
2010-12-31,22840,SLE,17.51,0.167333,639266.0,1462001.0,3.6370506836976975,0.09651768576912531,0.05470249520153551,0.6588868940754039,11193547.66,25599637.51,0.2710716923695884
2010-12-31,23077,HNZ,49.46,0.033976,320747.0,423114.0,3.132201724615123,0.1799569794590724,0.09032133049449817,0.780877546542246,15864146.620000001,20927218.44,0.16204901519919068
2010-12-31,23085,SCG,40.6,0.011201,127223.0,155440.0,3.462237497501937,0.2325785887008134,0.07935810068146845,-0.05955678670360111,5165253.8,6310864.0,0.11917939525274979
2010-12-31,23114,PGN,43.48,-0.004807,292938.0,321923.0,7.3607710251312435,0.2772209119496855,0.08480738993710692,-0.04365904365904366,12736944.239999998,13997212.04,0.13065861399724343
2010-12-31,23229,CMS,18.6,0.035059,244576.0,730903.0,1.0925836238141888,0.2297658337262298,0.05406254911205406,0.3311258278145696,4549113.600000001,13594795.8,0.19445331638293628
2010-12-31,23536,WEC,58.86,-0.022584,116897.0,143837.0,0.6637702291235923,0.2155965500718735,0.1058696693818879,0.04550827423167835,6880557.42,8466245.82,0.24546839331323156
2010-12-31,23712,PEG,31.81,0.042897,505934.0,703968.0,7.705673280468666,0.3315345699831366,0.1383642495784148,-0.1219643820831085,16093760.54,22393222.08,-0.04195229764338726
2010-12-31,23931,XEL,23.55,0.012872,460113.0,482219.0,1.3066207588837582,0.2411597076237905,0.07588228249233338,-0.09217021083959878,10835661.15,11356257.450000001,0.1464342700518586
2010-12-31,24010,ETR,70.83,-0.005755,180915.0,346311.0,0.7514573164515053,0.3204495156650232,0.1183728251681833,0.390887462593998,12814209.45,24529208.13,-0.09138854960938192
2010-12-31,24109,AEP,35.98,0.010674,480276.0,542018.0,29.505433957576145,0.3208406304728547,0.08938704028021016,-0.03339115351257589,17280330.479999997,19501807.639999997,0.07553998527244277
2010-12-31,24205,NEE,51.99,0.027065,415842.0,433597.0,0.1918820657536134,0.3327334661610644,0.1312423677614243,0.2232462877624168,21619625.580000002,22542708.03,-0.0025190451712840956
2010-12-31,24459,PBI,24.18,0.102097,203354.0,413785.0,1.4976370140549002,0.2075494392910719,0.06420804489270715,0.8280940396635076,4917099.72,10005321.3,0.03087437095676626
2010-12-31,24942,RTN,46.34,0.001946,364543.0,608005.0,0.5466239852146204,0.1351212372928286,0.0715557137771449,0.848089468779124,16892922.62,28174951.700000003,-0.08178107643539101
2010-12-31,24985,AEE,28.19,-0.005049,239829.0,406224.0,5.385157640127269,0.3036282371499934,0.02182200604706192,0.2951008645533141,6760779.510000001,11451454.56,0.07397092542767436
2010-12-31,25081,CMA,42.24,0.160318,176492.0,550792.0,-0.3107997211205468,0.2309711286089239,0.05061867266591676,0.9123711340206185,7455022.08,23265454.080000002,0.23898571440883254
2010-12-31,25320,CPB,34.75,0.033628,333544.0,488655.0,2.187331430332378,0.2078482668410726,0.1071288423806409,0.7199248120300752,11590654.0,16980761.25,0.02623105428501482
2010-12-31,25419,WHR,88.83,0.216849,76020.0,334891.0,0.965298679632687,0.08835010170982462,0.02985320798284678,0.5450980392156862,6752856.6,29748367.53,-0.07588983981092612
2010-12-31,25582,HRS,45.3,0.02396,128279.0,151976.0,0.3849996608424675,0.2113525006933531,0.114819265970232,0.7836154085764718,5811038.699999999,6884512.8,-0.05027935073815182
2010-12-31,25778,CA,24.44,0.069463,504092.0,618960.0,0.3403422760660488,0.366721273110227,0.18394570559326,0.9314285714285714,12320008.48,15127382.4,0.025248453515311464
2010-12-31,25785,F,16.79,0.053325,3401803.0,10705805.0,0.07657470809230012,0.1421305496547051,0.05525480253089381,0.6135211267605634,57116272.37,179750465.95,0.5940030741554954
2010-12-31,25953,DOV,58.45,0.066411,186790.0,254245.0,3.1881057353300246,0.1836519895104328,0.0949050584327808,0.7852344494276864,10917875.5,14860620.25,0.3473836183523309
2010-12-31,26382,MEE,53.65,0.093667,102124.0,690857.0,-0.1036354504713336,0.1331830495187492,-0.02514002003397064,-0.01614228854802524,5478952.6,37064478.05,0.17518573086748068
2010-12-31,26403,DIS,37.51,0.038346,1893584.0,1572922.0,20.215681917953038,0.2217113732496125,0.1041168588918372,0.6792338096685923,71028335.84,59000304.22,0.1320926792999717
2010-12-31,26825,K,51.08,0.037579,368214.0,510791.0,2.857801769074609,0.1982793278121734,0.09922006914850848,0.7473190348525469,18808371.12,26091204.279999997,-0.04599307960710386
2010-12-31,27043,VAR,69.28,0.052408,119584.0,213744.0,1.3337366806683464,0.2474882085729986,0.1559379356144591,0.8534135151675615,8284779.5200000005,14808184.32,0.4051227801846098
2010-12-31,27422,CLF,78.01,0.141498,135459.0,581186.0,0.1546778993022468,0.3268622692845062,0.182758536166875,0.7924826663422941,10567156.59,45338319.86,0.4952367727263589
2010-12-31,27828,HPQ,42.1,0.005962,2190426.0,3285147.0,0.9668835089070273,0.1407250482016615,0.06951354010457579,0.6533299781915786,92216934.60000001,138304688.70000002,-0.18169867194519707
2010-12-31,27887,BAX,50.62,0.049022,582727.0,604435.0,5.444710115344807,0.2854620816702487,0.1204329137242861,0.6466928618205632,29497640.74,30596499.7,-0.15748507548568214
2010-12-31,27959,DUK,17.81,0.014815,1324549.0,1216825.0,57.45650054171172,0.3560307096218698,0.08796728133744708,-0.03731994762112614,23590217.689999998,21671653.25,0.08013342602988183
2010-12-31,27983,XRX,11.52,0.008944,1387197.0,1755387.0,1.9223419073902182,0.1402696719661904,0.0309418394043067,0.8910310142497905,15980509.44,20222058.24,0.37332339182120644
2010-12-31,27991,PNW,41.45,0.025483,108712.0,127253.0,3.9228758853460413,0.3497797301635777,0.09500810448918229,0.0786617357178163,4506112.4,5274636.850000001,0.1673057198527188
2010-12-31,28222,APD,90.95,0.060543,214453.0,222370.0,2.322396879686001,0.2555284732993574,0.1140150675825393,0.322845507094062,19504500.35,20224551.5,0.08518440666401195
2010-12-31,28345,MUR,74.55,0.104117,192367.0,233520.0,0.2539129206337575,0.1473412281169862,0.04640707004186848,0.2851030219374675,14340959.85,17408916.0,0.2692262817630524
2010-12-31,28484,HES,76.54,0.094076,328755.0,567790.0,0.04623230786479152,0.1750216204932455,0.07231682223481346,0.05713624797594263,25162907.700000003,43458646.6,0.16397145914748767
2010-12-31,30681,OMC,45.8,0.012324,301239.0,375988.0,9.18920666346615,0.1370290062594608,0.0663339197316205,0.8976550680786687,13796746.2,17220250.4,0.1793915566761406
2010-12-31,30940,FLS,119.22,0.133226,55831.0,91186.0,0.1557520216021672,0.1717675168110736,0.0944091996687165,0.8346569393612067,6656171.82,10871194.92,0.1253584571587989
2010-12-31,32870,HRL,51.26,0.044417,133124.0,105045.0,1.600635581979888,0.10646765232105,0.05478498747839377,0.8150008650305233,6823936.239999999,5384606.7,0.3022402728340656
2010-12-31,34833,OXY,98.1,0.116933,812586.0,784020.0,0.6407695396262177,0.5682198585389557,0.2332487446682145,0.5630173720415064,79714686.6,76912362.0,0.09873117581284441
2010-12-31,35051,PLL,49.58,0.095207,115472.0,185715.0,1.054657468968111,0.199710217966486,0.09984840294740437,0.6572546257833434,5725101.76,9207749.7,0.27217650967356954
2010-12-31,35554,MTB,87.05,0.131107,119378.0,202366.0,5.061028171933878,0.4413452420056387,0.1746991147413068,0.9481519081679285,10391854.9,17615960.3,0.19151497432717646
2010-12-31,37161,TE,17.8,0.062687,214742.0,319151.0,1.9641893096405614,0.2659650938784899,0.06779953420167344,0.3406635802469136,3822407.6,5680887.8,0.08594327487700992
2010-12-31,37584,BEN,111.21,-0.023052,223993.0,253937.0,3.200914324266733,0.3477265141008609,0.2465838823961443,0.965232196210992,24910261.529999997,28240333.77,0.09011988662859238
2010-12-31,38156,WMB,24.72,0.089215,584775.0,1220713.0,1.4510153002818078,0.3402419779063651,-0.1150973172014729,0.03121597096188748,14455638.0,30176025.36,0.10220352939523236
2010-12-31,38682,RRD,17.47,0.108502,206600.0,363939.0,0.9046727920632778,0.1289351079849216,0.0116423612163842,0.7439386442355269,3609301.9999999995,6358014.329999999,-0.24972071710528343
2010-12-31,38703,WFC,30.99,0.13892,5248756.0,6148202.0,3.4323718589982697,0.3708582707917709,0.1242492373623822,1.0,162658948.44,190532779.98,0.01576691979286493
2010-12-31,38762,NI,17.62,0.053198,278306.0,501862.0,5.8724627696017695,0.2369431764520699,0.05466708641586652,0.1517359134889015,4903751.720000001,8842808.440000001,0.15165510379313418
2010-12-31,39538,MAT,25.43,0.016254,349100.0,834684.0,0.7892438442650124,0.1897108885555225,0.1209927816656523,0.8503201318316516,8877613.0,21226014.12,0.2932939135251773
2010-12-31,39642,BDX,84.52,0.089824,226253.0,315503.0,1.2134210609303828,0.2854970061715877,0.1595614305539373,0.6919590338181977,19122903.56,26666313.56,0.003269369080168172
2010-12-31,40125,CSC,49.6,0.115841,154484.0,252285.0,0.4091611387446429,0.1436856875584659,0.04839413782351107,0.5871345029239766,7662406.4,12513336.0,-0.2191203679575312
2010-12-31,40272,IFF,55.59,0.063595,79951.0,83633.0,2.92412278929938,0.1990757868725437,0.09905507816953679,0.6976858181333155,4444476.09,4649158.470000001,0.2980598748300236
2010-12-31,40416,AVP,29.06,0.017507,429180.0,603672.0,3.0382953999235696,0.129070713044764,0.05905999334639411,0.6082025432466491,12471970.799999999,17542708.32,-0.06508710009139262
2010-12-31,40539,TJX,44.39,-0.026749,395802.0,756033.0,0.1051505368021358,0.1275870835166672,0.0651313626122756,0.6874557194712323,17569650.78,33560304.87,0.2644954960389765
2010-12-31,41080,CMI,110.01,0.132722,197810.0,337439.0,0.2699006633511652,0.1146950536257404,0.07587642068192732,0.7309941520467836,21761078.1,37121664.39,1.1430332320290777
2010-12-31,41355,PH,86.3,0.075658,161332.0,196530.0,1.881713743137067,0.1395317683793541,0.06875051132356139,0.8596467060941211,13922951.6,16960539.0,0.5138522584056653
2010-12-31,42200,PKI,25.82,0.108155,118045.0,208231.0,1.684678643748226,0.1516587164702571,0.07594181562760847,0.8300215188151046,3047921.9,5376524.42,0.14623111886232554
2010-12-31,42585,SJM,65.65,0.037945,119056.0,123048.0,1.264685770413213,0.2144044554917008,0.110555343414812,0.7995311182755979,7816026.4,8078101.200000001,0.05146685540095697
2010-12-31,42906,HBAN,6.87,0.179092,863339.0,7268034.0,-0.003542111321357003,0.06235843264269408,-0.05649060574139376,0.9371099685056801,5931138.93,49931393.58,0.607307682266031
2010-12-31,43449,MCD,76.76,-0.019668,1056507.0,1143079.0,0.2794316328186541,0.3546503090136318,0.2064622239750943,0.6742300377056292,81097477.32000001,87742744.04,0.29481848597518856
2010-12-31,43553,VFC,86.18,0.047418,108464.0,214934.0,2.0823203226739815,0.1552913289993925,0.07795580693830081,0.912189667899865,9347427.520000001,18523012.12,0.15821680112929082
2010-12-31,44206,NU,31.88,0.02508,176318.0,239152.0,1.2166986047425143,0.2202749761703954,0.06882628592531229,0.1123106281523096,5621017.84,7624165.76,0.2510963412521223
2010-12-31,44644,ADP,46.28,0.046444,494200.0,617782.0,2.2054302259131897,0.2278556450722878,0.1327557664716919,0.9355091226591197,22871576.0,28590950.96,0.06624031330230995
2010-12-31,45241,FRX,31.98,0.002822,285618.0,361717.0,0.7084799144340244,0.3098896197384548,0.1500333231882476,0.9621913080380322,9134063.64,11567709.66,-0.006851649195808718
2010-12-31,45751,MMC,27.34,0.090112,543451.0,468034.0,0.2062074362898408,0.1635201858844031,0.03417562203504695,-0.01403508771929825,14857950.34,12796049.56,0.175501087406835
2010-12-31,46578,CLX,63.28,0.023783,139443.0,236821.0,3.7982114546230643,0.218972484125457,0.101212237829517,0.7674684994272624,8823953.040000001,14986032.88,0.047049359001384516
2010-12-31,46674,GPC,51.34,0.07499,157535.0,197797.0,22.497592274029767,0.0762092985284344,0.04194874931871963,0.8779095728326048,8087846.9,10154897.98,0.30569129269254214
2010-12-31,46877,BCR,91.77,0.081556,92903.0,151955.0,1.3117323201954194,0.3236567164179104,0.1786940298507463,0.9322844362178004,8525708.31,13944910.35,0.09847534907626665
2010-12-31,47896,JPM,42.42,0.134225,3909181.0,6660270.0,0.3560487507666031,0.4332044750062351,0.1408860939893825,1.0,165827458.02,282528653.40000004,-0.09794965720953497
2010-12-31,48267,LSI,5.99,0.043554,616544.0,1164311.0,0.7237170242460221,0.1626120081913086,0.04648238677175343,0.7335789049192563,3693098.56,6974222.890000001,-0.04492620628766697
2010-12-31,48274,GAS,49.92,0.164971,45540.0,222797.0,3.820462553654945,0.1616224307254208,0.05604030520974043,0.3199999999999999,2273356.8000000003,11122026.24,0.06129971531708445
2010-12-31,48653,HUM,54.74,-0.023198,168319.0,268208.0,0.3776760998784448,0.07563535555834873,0.03771151283213606,0.915831077743906,9213782.06,14681705.92,0.2768289748578603
2010-12-31,48725,UNP,92.66,0.028299,493149.0,502906.0,1.95735550875851,0.3796676681586854,0.1566006499478815,0.40005359056806,45695186.339999996,46599269.96,0.4348282564189403
2010-12-31,49154,TGT,60.13,0.056024,708082.0,937349.0,2.8264243593315412,0.1072784337169332,0.04216111194141384,0.6677181913774973,42576970.660000004,56362795.370000005,0.1957597735422345
2010-12-31,49373,HRB,11.91,-0.042097,305110.0,1277403.0,0.7545326689609917,0.3000760844758175,0.145119755017724,0.8567864150577749,3633860.1,15213869.73,-0.4267929136677351
2010-12-31,49680,DHR,47.17,0.091098,653954.0,574723.0,15.21352677736721,0.1745925998791014,0.1251690723256899,0.8911544045561951,30847010.18,27109683.91,0.15202686526840647
2010-12-31,50017,RRC,44.98,0.07216,160072.0,526064.0,8.201399002674721,0.6218333868256323,0.09115536632498927,-0.5728389191166386,7200038.56,23662358.72,-0.15522807966862906
2010-12-31,51377,NSM,13.76,0.038202,239566.0,1050595.0,0.03967106377170587,0.3489123269611074,0.1767963085036256,0.8540216086434573,3296428.16,14456187.2,-0.11397241492810928
2010-12-31,51706,MI,6.92,0.444676,528411.0,5573370.0,-0.01465293549837871,-0.1541492761822268,-0.2129394489474183,0.9691418154821717,3656604.12,38567720.4,-0.11559088820267438
2010-12-31,52038,SYY,29.4,0.013094,585085.0,606284.0,2.6972784404158627,0.06284236132909725,0.0304074214716439,0.4106204538459806,17201499.0,17824749.599999998,0.06588446432445849
2010-12-31,52090,MKC,46.53,0.063622,120734.0,148170.0,0.5350162369399523,0.1862279098110908,0.1074954296160878,0.7783547417327138,5617753.0200000005,6894350.100000001,0.24147000340768732
2010-12-31,52329,JEC,45.85,0.190909,126150.0,238896.0,4.2563862760386355,0.05815572859828449,0.02474236303076092,0.7508503833071025,5783977.5,10953381.6,0.023664067712347192
2010-12-31,52337,THC,6.69,0.639706,485534.0,4356616.0,0.09275151084251688,0.1145410235580829,0.1264941394917025,-0.04794520547945205,3248222.46,29145761.040000003,-0.2430430942444073
2010-12-31,52695,GWW,138.11,0.105499,69062.0,77438.0,2.0869152121851022,0.1355211705016127,0.06806326319589279,0.8332992829835942,9538152.82,10694962.180000002,0.3152261962700391
2010-12-31,52978,HAS,47.18,-0.010071,137416.0,195405.0,0.8681387868104602,0.1932437232960723,0.1032782029586342,0.7794862217795484,6483286.88,9219207.9,0.5231945625300329
2010-12-31,53065,IPG,10.62,-0.002817,488735.0,1278208.0,0.09482179906170374,0.1036758523313185,0.03166595275490616,0.8734199134199134,5190365.699999999,13574568.959999999,0.4430875685865685
2010-12-31,53225,WPO,439.5,0.165721,7206.0,11500.0,0.1133259296135307,0.1847044115523419,0.07112057426820927,0.6624116116237481,3167037.0,5054250.0,-0.12458830011709732
2010-12-31,53613,MU,8.02,0.103316,996800.0,5995715.0,0.05697588123875576,0.4206555057769394,0.2181089365715633,0.8010335917312662,7994336.0,48085634.3,-0.31164805559263675
